Type,Days_for_shipping_real,Days_for_shipment_scheduled,Benefit_per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Product_Card_Id,Product_Category_Id,Product_Description,Product_Image,Product_Name,Product_Price,Product_Status,shipping_date_DateOrders,Shipping_Mode
CASH,4,4,-38.669998168945313,110.48999786376953,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Samantha,11689,Parker,XXXXXXXXX,Consumer,PR,7658 Hazy Mountain Plaza,725,4,Apparel,18.292261123657227,-66.370552,LATAM,Quito,Ecuador,11689,2015-01-26 22:33:00.0000000,1778,403,19.5,0.15000000596046448,4437,129.99000549316406,-0.34999999403953552,1,129.99000549316406,110.48999786376953,-38.669998168945313,South America,Pichincha,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-01-30 22:33:00.0000000,Standard Class
DEBIT,2,4,17.209999084472656,61.479999542236328,Advance shipping,0,40,Accessories,Greensboro,EE. UU.,Mary,9139,Galvan,XXXXXXXXX,Home Office,NC,7301 Lost Horse Downs,27410,6,Outdoors,35.903087615966797,-79.623764,Pacific Asia,Jieyang,China,9139,2015-11-19 16:21:00.0000000,22106,905,13.489999771118164,0.18000000715255737,55313,24.989999771118164,0.2800000011920929,3,74.970001220703125,61.479999542236328,17.209999084472656,Eastern Asia,Guangdong,COMPLETE,,905,40,,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,Team Golf Texas Longhorns Putter Grip,24.989999771118164,0,2015-11-21 16:21:00.0000000,Standard Class
DEBIT,5,4,57.590000152587891,119.97000122070313,Late delivery,1,29,Shop By Sport,Plano,EE. UU.,Mary,5869,Smith,XXXXXXXXX,Home Office,TX,6711 Blue Passage,75023,5,Golf,33.032169342041016,-96.846481,Pacific Asia,Kozan,Turquía,5869,2016-08-27 14:34:00.0000000,41419,627,0,0,103379,39.990001678466797,0.47999998927116394,3,119.97000122070313,119.97000122070313,57.590000152587891,West Asia,Adana,ON_HOLD,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2016-09-01 14:34:00.0000000,Standard Class
DEBIT,4,4,48.5,176.36000061035156,Shipping on time,0,13,Electronics,Antioch,EE. UU.,Matthew,5784,Wolfe,XXXXXXXXX,Home Office,TN,406 Shady Cider Corner,37013,3,Footwear,35.794490814208984,-85.57679,Africa,Kalemie,República Democrática del Congo,5784,2016-10-14 04:20:00.0000000,44678,278,3.5999999046325684,1.9999999552965164E-2,111569,44.990001678466797,0.2800000011920929,4,179.96000671386719,176.36000061035156,48.5,Central Africa,Katanga,COMPLETE,,278,13,,http://images.acmesports.sports/Under+Armour+Men%27s+Compression+EV+SL+Slide,Under Armour Men's Compression EV SL Slide,44.990001678466797,0,2016-10-18 04:20:00.0000000,Standard Class
DEBIT,3,4,140.78999328613281,351.95999145507813,Advance shipping,0,9,Cardio Equipment,Mount Prospect,EE. UU.,Katherine,1887,Jenkins,XXXXXXXXX,Home Office,IL,4318 Stony Oak Ramp,60056,3,Footwear,42.036205291748047,-87.961433,Europe,Cheshunt,Reino Unido,1887,2015-08-28 15:15:00.0000000,16417,191,48,0.11999999731779099,40989,99.989997863769531,0.40000000596046448,4,399.95999145507813,351.95999145507813,140.78999328613281,Northern Europe,Inglaterra,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2015-08-31 15:15:00.0000000,Standard Class
TRANSFER,6,4,-202.47000122070313,263.98001098632813,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Sharon,2062,Smith,XXXXXXXXX,Consumer,PR,5645 Sunny Spring Gate,725,7,Fan Shop,18.242530822753906,-66.370613,Europe,Munich,Alemania,2062,2017-08-27 18:47:00.0000000,66435,957,36,0.11999999731779099,166081,299.98001098632813,-0.76999998092651367,1,299.98001098632813,263.98001098632813,-202.47000122070313,Western Europe,Bavaria,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2017-09-02 18:47:00.0000000,Standard Class
CASH,4,4,-109.19000244140625,272.98001098632813,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,Richard,11171,Mcfarland,XXXXXXXXX,Consumer,PR,3369 Hazy Beacon By-pass,725,7,Fan Shop,18.249834060668945,-66.37059,LATAM,Las Tunas,Cuba,11171,2015-03-14 17:24:00.0000000,4983,957,27,9.0000003576278687E-2,12474,299.98001098632813,-0.40000000596046448,1,299.98001098632813,272.98001098632813,-109.19000244140625,Caribbean,Las Tunas,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2015-03-18 17:24:00.0000000,Standard Class
TRANSFER,5,2,81.339996337890625,232.41000366210938,Late delivery,1,46,Indoor/Outdoor Games,Littleton,EE. UU.,Kathleen,7211,Smith,XXXXXXXXX,Corporate,CO,9203 Dusty Vista,80126,7,Fan Shop,39.548809051513672,-104.94223,LATAM,Tlaquepaque,México,7211,2015-04-16 15:47:00.0000000,7239,1014,17.489999771118164,7.0000000298023224E-2,18128,49.979999542236328,0.34999999403953552,5,249.89999389648438,232.41000366210938,81.339996337890625,Central America,Jalisco,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.979999542236328,0,2015-04-21 15:47:00.0000000,Second Class
PAYMENT,5,4,76.019996643066406,224.91000366210938,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Linda,870,Delacruz,XXXXXXXXX,Consumer,PR,8182 Broad Port,725,7,Fan Shop,18.246406555175781,-66.187546,LATAM,Santiago de Chile,Chile,870,2015-04-16 07:02:00.0000000,7214,1014,24.989999771118164,0.10000000149011612,18053,49.979999542236328,0.34000000357627869,5,249.89999389648438,224.91000366210938,76.019996643066406,South America,Santiago de Chile,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.979999542236328,0,2015-04-21 07:02:00.0000000,Standard Class
TRANSFER,2,4,142.28999328613281,391.98001098632813,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,Mary,6778,Beasley,XXXXXXXXX,Consumer,PR,9658 Rocky Hill,725,7,Fan Shop,18.281549453735352,-66.37056,Europe,Essen,Alemania,6778,2015-07-18 05:40:00.0000000,13581,1004,8,1.9999999552965164E-2,34030,399.98001098632813,0.36000001430511475,1,399.98001098632813,391.98001098632813,142.28999328613281,Western Europe,Renania del Norte-Westfalia,SUSPECTED_FRAUD,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2015-07-20 05:40:00.0000000,Standard Class
TRANSFER,2,2,41.520000457763672,114.38999938964844,Shipping on time,0,18,Men's Footwear,Van Nuys,EE. UU.,Teresa,3229,Smith,XXXXXXXXX,Home Office,CA,1771 Green Way,91406,4,Apparel,37.564956665039063,-122.29678,Europe,Nuremberg,Alemania,3229,2015-07-22 16:32:00.0000000,13886,403,15.600000381469727,0.11999999731779099,34774,129.99000549316406,0.36000001430511475,1,129.99000549316406,114.38999938964844,41.520000457763672,Western Europe,Bavaria,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-07-24 16:32:00.0000000,Second Class
TRANSFER,6,2,32.029998779296875,283.48001098632813,Late delivery,1,43,Camping & Hiking,Hialeah,EE. UU.,Mary,6734,Smith,XXXXXXXXX,Home Office,FL,347 Cozy Round,33015,7,Fan Shop,25.822599411010742,-80.280342,Europe,Viena,Austria,6734,2015-10-23 08:52:00.0000000,20235,957,16.5,5.9999998658895493E-2,50543,299.98001098632813,0.10999999940395355,1,299.98001098632813,283.48001098632813,32.029998779296875,Western Europe,Viena,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2015-10-29 08:52:00.0000000,Second Class
DEBIT,5,4,18.239999771118164,114,Late delivery,1,29,Shop By Sport,Richmond,EE. UU.,Mary,723,Smith,XXXXXXXXX,Home Office,VA,6214 Green Maze,23223,5,Golf,37.540569305419922,-77.412025,LATAM,Huehuetenango,Guatemala,723,2017-01-31 14:31:00.0000000,52174,642,6,0.05000000074505806,130355,30,0.15999999642372131,4,120,114,18.239999771118164,Central America,Huehuetenango,ON_HOLD,,642,29,,http://images.acmesports.sports/Columbia+Men%27s+PFG+Anchor+Tough+T-Shirt,Columbia Men's PFG Anchor Tough T-Shirt,30,0,2017-02-05 14:31:00.0000000,Standard Class
DEBIT,3,4,76.430000305175781,235.16000366210938,Advance shipping,0,17,Cleats,Hayward,EE. UU.,Karen,2215,Ferguson,XXXXXXXXX,Home Office,CA,4609 High Townline,94544,4,Apparel,37.675510406494141,-122.04968,Pacific Asia,Borazjan,Irán,2215,2016-12-17 14:45:00.0000000,49092,365,4.8000001907348633,1.9999999552965164E-2,122748,59.990001678466797,0.33000001311302185,4,239.96000671386719,235.16000366210938,76.430000305175781,South Asia,Bushehr,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-12-20 14:45:00.0000000,Standard Class
CASH,4,4,-24.370000839233398,114.38999938964844,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Ruth,12386,Mccarthy,XXXXXXXXX,Consumer,PR,7004 Hazy Lake Townline,725,4,Apparel,18.259294509887695,-66.370522,USCA,Dover,Estados Unidos,12386,2016-07-20 03:03:00.0000000,38783,403,15.600000381469727,0.11999999731779099,96830,129.99000549316406,-0.20999999344348907,1,129.99000549316406,114.38999938964844,-24.370000839233398,East of USA,Nuevo Hampshire,CLOSED,3820,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-07-24 03:03:00.0000000,Standard Class
CASH,6,4,-94.209999084472656,113.08999633789063,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Lawrence,11551,Harrison,XXXXXXXXX,Consumer,PR,9526 Blue Manor,725,4,Apparel,18.224849700927734,-66.370628,USCA,Saint Paul,Estados Unidos,11551,2016-04-03 06:43:00.0000000,31395,403,16.899999618530273,0.12999999523162842,78475,129.99000549316406,-0.82999998331069946,1,129.99000549316406,113.08999633789063,-94.209999084472656,US Center ,Minnesota,CLOSED,55106,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-04-09 06:43:00.0000000,Standard Class
CASH,2,4,143.99000549316406,287.98001098632813,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Catherine,867,Smith,XXXXXXXXX,Consumer,PR,5032 Crystal Rabbit Private,725,7,Fan Shop,18.235340118408203,-66.057884,USCA,New York City,Estados Unidos,867,2016-04-02 15:18:00.0000000,31351,957,12,3.9999999105930328E-2,78367,299.98001098632813,0.5,1,299.98001098632813,287.98001098632813,143.99000549316406,East of USA,Nueva York,CLOSED,10024,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2016-04-04 15:18:00.0000000,Standard Class
DEBIT,6,4,-24.090000152587891,174.55999755859375,Late delivery,1,6,Tennis & Racquet,Murfreesboro,EE. UU.,Amanda,4007,Brady,XXXXXXXXX,Home Office,TN,5737 Honey Meadow,37130,2,Fitness,35.792655944824219,-86.304573,USCA,Plano,Estados Unidos,4007,2016-05-23 01:23:00.0000000,34805,116,5.4000000953674316,2.9999999329447746E-2,86951,44.990001678466797,-0.14000000059604645,4,179.96000671386719,174.55999755859375,-24.090000152587891,US Center ,Texas,ON_HOLD,75023,116,6,,http://images.acmesports.sports/Nike+Men%27s+Comfort+2+Slide,Nike Men's Comfort 2 Slide,44.990001678466797,0,2016-05-29 01:23:00.0000000,Standard Class
DEBIT,6,4,76.94000244140625,284.95001220703125,Late delivery,1,17,Cleats,Houston,EE. UU.,Charles,11376,Mason,XXXXXXXXX,Home Office,TX,6175 Golden Glade,77093,4,Apparel,29.819391250610352,-95.26992,Europe,Poole,Reino Unido,11376,2017-07-04 11:30:00.0000000,62715,365,15,0.05000000074505806,156800,59.990001678466797,0.27000001072883606,5,299.95001220703125,284.95001220703125,76.94000244140625,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2017-07-10 11:30:00.0000000,Standard Class
TRANSFER,4,4,18.739999771118164,74.970001220703125,Shipping canceled,0,40,Accessories,Caguas,Puerto Rico,Alexander,11743,Smith,XXXXXXXXX,Consumer,PR,5892 Emerald Shadow Boulevard,725,6,Outdoors,18.245399475097656,-66.370552,USCA,Philadelphia,Estados Unidos,11743,2016-07-01 07:07:00.0000000,37493,885,24.989999771118164,0.25,93571,24.989999771118164,0.25,4,99.959999084472656,74.970001220703125,18.739999771118164,East of USA,Pensilvania,SUSPECTED_FRAUD,19143,885,40,,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,24.989999771118164,0,2016-07-05 07:07:00.0000000,Standard Class
TRANSFER,3,4,-49.490001678466797,197.94999694824219,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Lauren,3307,Holmes,XXXXXXXXX,Consumer,PR,5810 Sleepy Hill,725,5,Golf,18.299823760986328,-66.370567,Africa,Khouribga,Marruecos,3307,2016-11-04 04:29:00.0000000,46117,627,2,9.9999997764825821E-3,115292,39.990001678466797,-0.25,5,199.94999694824219,197.94999694824219,-49.490001678466797,North Africa,Chauía-Uardiga,PENDING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2016-11-07 04:29:00.0000000,Standard Class
TRANSFER,2,4,48.259998321533203,128.69000244140625,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Edward,3204,Smith,XXXXXXXXX,Consumer,PR,4293 Rustic Island,725,4,Apparel,18.270769119262695,-66.370628,Pacific Asia,Valenzuela,Filipinas,3204,2016-03-09 23:44:00.0000000,29731,403,1.2999999523162842,9.9999997764825821E-3,74378,129.99000549316406,0.37999999523162842,1,129.99000549316406,128.69000244140625,48.259998321533203,Southeast Asia,Capital Nacional,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-03-11 23:44:00.0000000,Standard Class
TRANSFER,5,2,11.340000152587891,179.96000671386719,Late delivery,1,6,Tennis & Racquet,Katy,EE. UU.,Ronald,2355,Cole,XXXXXXXXX,Home Office,TX,1914 Cotton Fox Pointe,77450,2,Fitness,29.774410247802734,-95.746948,USCA,Deltona,Estados Unidos,2355,2016-06-15 18:21:00.0000000,36429,116,0,0,90959,44.990001678466797,5.9999998658895493E-2,4,179.96000671386719,179.96000671386719,11.340000152587891,South of  USA ,Florida,PENDING,32725,116,6,,http://images.acmesports.sports/Nike+Men%27s+Comfort+2+Slide,Nike Men's Comfort 2 Slide,44.990001678466797,0,2016-06-20 18:21:00.0000000,Second Class
TRANSFER,3,4,46.130001068115234,118.29000091552734,Advance shipping,0,18,Men's Footwear,Reno,EE. UU.,Mary,4143,Smith,XXXXXXXXX,Home Office,NV,9144 Pleasant Pointe,89502,4,Apparel,39.564014434814453,-119.07887,Africa,Sidi Bel Abbes,Argelia,4143,2016-11-07 00:48:00.0000000,46312,403,11.699999809265137,9.0000003576278687E-2,115764,129.99000549316406,0.38999998569488525,1,129.99000549316406,118.29000091552734,46.130001068115234,North Africa,Sidi Bel Abbes,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-11-10 00:48:00.0000000,Standard Class
TRANSFER,4,4,160.82000732421875,443.01998901367188,Shipping on time,0,66,Crafts,Caguas,Puerto Rico,Martina,18351,Alexander,XXXXXXXXX,Consumer,PR,4321 Fallen Loop,725,4,Apparel,18.273149490356445,-66.037056,Pacific Asia,Coffs Harbour,Australia,18351,2017-12-27 20:43:00.0000000,74798,1353,18.459999084472656,3.9999999105930328E-2,178113,461.48001098632813,0.36000001430511475,1,461.48001098632813,443.01998901367188,160.82000732421875,Oceania,Nueva Gales del Sur,PROCESSING,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.48001098632813,0,2017-12-31 20:43:00.0000000,Standard Class
PAYMENT,6,4,100.79000091552734,335.98001098632813,Late delivery,1,45,Fishing,Yauco,Puerto Rico,Margaret,9265,Fischer,XXXXXXXXX,Consumer,PR,9003 Easy Gate Drive,698,7,Fan Shop,18.033340454101563,-66.851921,Pacific Asia,Tianjin,China,9265,2016-02-26 18:51:00.0000000,28895,1004,64,0.15999999642372131,72311,399.98001098632813,0.30000001192092896,1,399.98001098632813,335.98001098632813,100.79000091552734,Eastern Asia,Tianjin,PAYMENT_REVIEW,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-03-03 18:51:00.0000000,Standard Class
TRANSFER,6,4,-514.07000732421875,387.98001098632813,Late delivery,1,45,Fishing,Powder Springs,EE. UU.,Mary,4235,Smith,XXXXXXXXX,Consumer,GA,9699 Honey Rise,30127,7,Fan Shop,33.860130310058594,-84.68438,Pacific Asia,Caloocan,Filipinas,4235,2016-02-26 06:35:00.0000000,28860,1004,12,2.9999999329447746E-2,72215,399.98001098632813,-1.3300000429153442,1,399.98001098632813,387.98001098632813,-514.07000732421875,Southeast Asia,Capital Nacional,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-03-03 06:35:00.0000000,Standard Class
PAYMENT,5,4,-229.58999633789063,327.98001098632813,Late delivery,1,45,Fishing,Glen Burnie,EE. UU.,Kenneth,8808,Smith,XXXXXXXXX,Consumer,MD,1875 Golden Trail,21061,7,Fan Shop,42.278373718261719,-74.848183,Pacific Asia,Semarang,Indonesia,8808,2016-02-23 09:55:00.0000000,28664,1004,72,0.18000000715255737,71748,399.98001098632813,-0.69999998807907104,1,399.98001098632813,327.98001098632813,-229.58999633789063,Southeast Asia,Java Central,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-02-28 09:55:00.0000000,Standard Class
CASH,2,4,112.30000305175781,287.95001220703125,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,75,Smith,XXXXXXXXX,Consumer,PR,1510 Broad Rise Expressway,725,4,Apparel,18.227581024169922,-66.043564,LATAM,Ixtapaluca,México,75,2015-02-15 18:19:00.0000000,3136,365,12,3.9999999105930328E-2,7804,59.990001678466797,0.38999998569488525,5,299.95001220703125,287.95001220703125,112.30000305175781,Central America,México,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-02-17 18:19:00.0000000,Standard Class
TRANSFER,5,4,113.15000152587891,245.97999572753906,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,James,3237,Gonzalez,XXXXXXXXX,Consumer,PR,8842 Crystal Horse Green,725,7,Fan Shop,18.246564865112305,-66.370544,Pacific Asia,Yakarta,Indonesia,3237,2015-12-12 01:26:00.0000000,23639,957,54,0.18000000715255737,59142,299.98001098632813,0.46000000834465027,1,299.98001098632813,245.97999572753906,113.15000152587891,Southeast Asia,Yakarta,PROCESSING,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2015-12-17 01:26:00.0000000,Standard Class
DEBIT,2,1,9.5900001525878906,45,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,12411,Perez,XXXXXXXXX,Consumer,PR,125 Easy Lake Close,725,5,Golf,18.202131271362305,-66.370628,Africa,Zaria,Nigeria,12411,2016-10-19 07:39:00.0000000,45030,502,5,0.10000000149011612,112433,50,0.20999999344348907,1,50,45,9.5900001525878906,West Africa,Kaduna,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-10-21 07:39:00.0000000,First Class
TRANSFER,6,4,91.839996337890625,327.98001098632813,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Gerald,6094,Dorsey,XXXXXXXXX,Consumer,PR,6523 Rustic Beacon Landing,725,7,Fan Shop,18.281597137451172,-66.370598,Pacific Asia,Kediri,Indonesia,6094,2016-02-07 01:53:00.0000000,27545,1004,72,0.18000000715255737,68945,399.98001098632813,0.2800000011920929,1,399.98001098632813,327.98001098632813,91.839996337890625,Southeast Asia,Java Oriental,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-02-13 01:53:00.0000000,Standard Class
DEBIT,2,1,-36.479999542236328,319.98001098632813,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Betty,1571,Bishop,XXXXXXXXX,Consumer,PR,5759 Little Timber By-pass,725,7,Fan Shop,18.231546401977539,-66.370621,Pacific Asia,Huizhou,China,1571,2016-02-03 21:51:00.0000000,27328,1004,80,0.20000000298023224,68442,399.98001098632813,-0.10999999940395355,1,399.98001098632813,319.98001098632813,-36.479999542236328,Eastern Asia,Guangdong,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-02-05 21:51:00.0000000,First Class
TRANSFER,3,4,173.8699951171875,377.98001098632813,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Joseph,879,Thomas,XXXXXXXXX,Consumer,PR,4647 Umber View Farms,725,7,Fan Shop,18.025419235229492,-66.61293,Pacific Asia,Bunbury,Australia,879,2016-02-03 12:45:00.0000000,27302,1004,22,5.9999998658895493E-2,68383,399.98001098632813,0.46000000834465027,1,399.98001098632813,377.98001098632813,173.8699951171875,Oceania,Australia Occidental,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.98001098632813,0,2016-02-06 12:45:00.0000000,Standard Class
